country,year,sex,age,suicides_no,population,suicides_per_thousand,,,,183.3528646
Paraguay,1990,female,55-74 years,6,154872,0.038741671,,,,
Paraguay,1990,female,75+ years,1,32425,0.030840401,,,,
Paraguay,1990,male,15-24 years,23,409193,0.056208195,,,,
Paraguay,1990,male,25-34 years,10,310522,0.032203837,,,,
Paraguay,1990,male,35-54 years,9,357722,0.025159202,,,,
Paraguay,1990,male,5-14 years,0,550763,0,,,,
Paraguay,1990,male,55-74 years,4,144947,0.027596294,,,,
Paraguay,1990,male,75+ years,3,24057,0.124703828,,,,
Paraguay,1991,female,15-24 years,13,405630,0.032048912,,,,
Paraguay,1991,female,25-34 years,4,310280,0.012891582,,,,
Paraguay,1991,female,35-54 years,4,355055,0.01126586,,,,
Paraguay,1991,female,5-14 years,4,550401,0.007267429,,,,
Paraguay,1991,female,55-74 years,2,158432,0.012623712,,,,
Paraguay,1991,female,75+ years,0,34004,0,,,,
Paraguay,1991,male,15-24 years,15,416191,0.036041145,,,,
Paraguay,1991,male,25-34 years,8,319155,0.02506619,,,,
Paraguay,1991,male,35-54 years,14,371882,0.03764635,,,,
Paraguay,1991,male,5-14 years,2,567556,0.003523881,,,,
Paraguay,1991,male,55-74 years,8,148800,0.053763441,,,,
Paraguay,1991,male,75+ years,1,25426,0.03932982,,,,
Paraguay,1994,female,15-24 years,7,431939,0.016205992,,,,
Paraguay,1994,female,25-34 years,6,334061,0.017960792,,,,
Paraguay,1994,female,35-54 years,7,396264,0.017664991,,,,
Paraguay,1994,female,5-14 years,2,594178,0.003365995,,,,
Paraguay,1994,female,55-74 years,3,171623,0.017480175,,,,
Paraguay,1994,female,75+ years,2,38397,0.052087403,,,,
Paraguay,1994,male,15-24 years,22,443189,0.049640221,,,,
Paraguay,1994,male,25-34 years,15,343206,0.04370553,,,,
Paraguay,1994,male,35-54 years,22,414561,0.053068185,,,,
Paraguay,1994,male,5-14 years,4,612776,0.006527671,,,,
Paraguay,1994,male,55-74 years,16,163247,0.098010989,,,,
Paraguay,1994,male,75+ years,2,29076,0.068785252,,,,
Paraguay,1995,female,15-24 years,16,443966,0.036038796,,,,
Paraguay,1995,female,25-34 years,3,340494,0.008810728,,,,
Paraguay,1995,female,35-54 years,6,410701,0.014609168,,,,
Paraguay,1995,female,5-14 years,7,606342,0.01154464,,,,
Paraguay,1995,female,55-74 years,3,176454,0.017001598,,,,
Paraguay,1995,female,75+ years,0,39786,0,,,,
Paraguay,1995,male,15-24 years,28,455746,0.061437731,,,,
Paraguay,1995,male,25-34 years,17,349465,0.048645787,,,,
Paraguay,1995,male,35-54 years,27,429613,0.06284726,,,,
Paraguay,1995,male,5-14 years,1,625433,0.001598892,,,,
Paraguay,1995,male,55-74 years,7,168605,0.041517155,,,,
Paraguay,1995,male,75+ years,3,30153,0.099492588,,,,
Paraguay,1996,female,15-24 years,12,457285,0.02624184,,,,
Paraguay,1996,female,25-34 years,7,346518,0.020200971,,,,
Paraguay,1996,female,35-54 years,6,424905,0.014120803,,,,
Paraguay,1996,female,5-14 years,3,617889,0.004855241,,,,
Paraguay,1996,female,55-74 years,2,180915,0.011054915,,,,
Paraguay,1996,female,75+ years,0,41669,0,,,,
Paraguay,1996,male,15-24 years,22,469606,0.046847783,,,,
Paraguay,1996,male,25-34 years,15,354956,0.042258759,,,,
Paraguay,1996,male,35-54 years,19,444785,0.042717268,,,,
Paraguay,1996,male,5-14 years,0,637559,0,,,,
Paraguay,1996,male,55-74 years,11,173535,0.063387789,,,,
Paraguay,1996,male,75+ years,2,31800,0.062893082,,,,
Paraguay,1997,female,15-24 years,15,472212,0.031765394,,,,
Paraguay,1997,female,25-34 years,10,351803,0.028424999,,,,
Paraguay,1997,female,35-54 years,7,439187,0.015938541,,,,
Paraguay,1997,female,5-14 years,6,627765,0.009557717,,,,
Paraguay,1997,female,55-74 years,3,185568,0.01616658,,,,
Paraguay,1997,female,75+ years,0,43429,0,,,,
Paraguay,1997,male,15-24 years,29,485277,0.059759684,,,,
Paraguay,1997,male,25-34 years,21,359615,0.058395784,,,,
Paraguay,1997,male,35-54 years,20,460079,0.043470795,,,,
Paraguay,1997,male,5-14 years,4,648002,0.00617282,,,,
Paraguay,1997,male,55-74 years,10,178700,0.055959709,,,,
Paraguay,1997,male,75+ years,1,33336,0.0299976,,,,
Paraguay,1998,female,15-24 years,22,488313,0.04505307,,,,
Paraguay,1998,female,25-34 years,4,356782,0.011211328,,,,
Paraguay,1998,female,35-54 years,8,453570,0.017637851,,,,
Paraguay,1998,female,5-14 years,7,636190,0.011003002,,,,
Paraguay,1998,female,55-74 years,3,190476,0.015750016,,,,
Paraguay,1998,female,75+ years,1,45155,0.022145942,,,,
Paraguay,1998,male,15-24 years,25,502306,0.049770459,,,,
Paraguay,1998,male,25-34 years,21,363959,0.057698807,,,,
Paraguay,1998,male,35-54 years,28,475395,0.05889839,,,,
Paraguay,1998,male,5-14 years,0,656944,0,,,,
Paraguay,1998,male,55-74 years,15,184198,0.081434109,,,,
Paraguay,1998,male,75+ years,4,34806,0.114922714,,,,
Paraguay,1999,female,15-24 years,31,504952,0.061391974,,,,
Paraguay,1999,female,25-34 years,0,362111,0,,,,
Paraguay,1999,female,35-54 years,16,468102,0.034180585,,,,
Paraguay,1999,female,5-14 years,2,643639,0.003107332,,,,
Paraguay,1999,female,55-74 years,5,195757,0.025541871,,,,
Paraguay,1999,female,75+ years,1,46953,0.021297894,,,,
Paraguay,1999,male,15-24 years,31,519970,0.059618824,,,,
Paraguay,1999,male,25-34 years,20,368766,0.054234935,,,,
Paraguay,1999,male,35-54 years,37,490653,0.075409709,,,,
Paraguay,1999,male,5-14 years,2,664839,0.003008247,,,,
Paraguay,1999,male,55-74 years,15,190207,0.078861451,,,,
Paraguay,1999,male,75+ years,1,36271,0.027570235,,,,
Paraguay,2000,female,15-24 years,23,521651,0.044090781,,,,
Paraguay,2000,female,25-34 years,2,368319,0.005430076,,,,
Paraguay,2000,female,35-54 years,14,482688,0.029004243,,,,
Paraguay,2000,female,5-14 years,3,650449,0.004612199,,,,
Paraguay,2000,female,55-74 years,4,201515,0.019849639,,,,
Paraguay,2000,female,75+ years,1,48858,0.020467477,,,,
Paraguay,2000,male,15-24 years,28,537673,0.052076262,,,,
Paraguay,2000,male,25-34 years,33,374656,0.088080799,,,,
Paraguay,2000,male,35-54 years,27,505726,0.053388594,,,,
Paraguay,2000,male,5-14 years,2,672014,0.002976128,,,,
Paraguay,2000,male,55-74 years,16,196856,0.081277685,,,,
Paraguay,2000,male,75+ years,1,37753,0.026487961,,,,
Paraguay,2001,female,15-24 years,25,536659,0.046584516,,,,
Paraguay,2001,female,25-34 years,7,375000,0.018666667,,,,
Paraguay,2001,female,35-54 years,12,497708,0.024110523,,,,
Paraguay,2001,female,5-14 years,6,656430,0.00914035,,,,
Paraguay,2001,female,55-74 years,3,207018,0.014491493,,,,
Paraguay,2001,female,75+ years,1,51331,0.019481405,,,,
Paraguay,2001,male,15-24 years,37,553522,0.066844678,,,,
Paraguay,2001,male,25-34 years,16,382094,0.041874513,,,,
Paraguay,2001,male,35-54 years,15,520113,0.028839887,,,,
Paraguay,2001,male,5-14 years,4,678435,0.005895922,,,,
Paraguay,2001,male,55-74 years,18,203149,0.088604916,,,,
Paraguay,2001,male,75+ years,8,39855,0.200727638,,,,
Paraguay,2002,female,15-24 years,32,552182,0.057951907,,,,
Paraguay,2002,female,25-34 years,11,382378,0.028767345,,,,
Paraguay,2002,female,35-54 years,10,513310,0.019481405,,,,
Paraguay,2002,female,5-14 years,7,662632,0.010563933,,,,
Paraguay,2002,female,55-74 years,6,213126,0.028152361,,,,
Paraguay,2002,female,75+ years,0,53927,0,,,,
Paraguay,2002,male,15-24 years,42,569595,0.073736602,,,,
Paraguay,2002,male,25-34 years,25,390558,0.064010979,,,,
Paraguay,2002,male,35-54 years,32,535007,0.059812302,,,,
Paraguay,2002,male,5-14 years,1,685092,0.001459658,,,,
Paraguay,2002,male,55-74 years,9,210122,0.042832259,,,,
Paraguay,2002,male,75+ years,2,41992,0.04762812,,,,
Paraguay,2003,female,15-24 years,31,567525,0.054623144,,,,
Paraguay,2003,female,25-34 years,4,390609,0.010240419,,,,
Paraguay,2003,female,35-54 years,5,528807,0.009455245,,,,
Paraguay,2003,female,5-14 years,4,668533,0.00598325,,,,
Paraguay,2003,female,55-74 years,1,219923,0.004547046,,,,
Paraguay,2003,female,75+ years,0,56494,0,,,,
Paraguay,2003,male,15-24 years,39,585314,0.066630902,,,,
Paraguay,2003,male,25-34 years,16,400125,0.039987504,,,,
Paraguay,2003,male,35-54 years,43,549755,0.07821666,,,,
Paraguay,2003,male,5-14 years,8,691456,0.011569789,,,,
Paraguay,2003,male,55-74 years,16,217888,0.073432222,,,,
Paraguay,2003,male,75+ years,7,44060,0.158874262,,,,
Paraguay,2004,female,15-24 years,40,581699,0.068764086,,,,
Paraguay,2004,female,25-34 years,9,399856,0.022508103,,,,
Paraguay,2004,female,35-54 years,16,543113,0.029459799,,,,
Paraguay,2004,female,5-14 years,6,673228,0.008912285,,,,
Paraguay,2004,female,55-74 years,5,227535,0.021974641,,,,
Paraguay,2004,female,75+ years,1,58790,0.017009696,,,,
Paraguay,2004,male,15-24 years,53,599849,0.088355569,,,,
Paraguay,2004,male,25-34 years,34,410848,0.082755666,,,,
Paraguay,2004,male,35-54 years,35,563346,0.062128781,,,,
Paraguay,2004,male,5-14 years,8,696611,0.011484171,,,,
Paraguay,2004,male,55-74 years,20,226553,0.088279564,,,,
Paraguay,2004,male,75+ years,7,45873,0.152595209,,,,
Paraguay,2005,female,15-24 years,44,594065,0.074065969,,,,
Paraguay,2005,female,25-34 years,13,410317,0.031682821,,,,
Paraguay,2005,female,35-54 years,14,555555,0.025200025,,,,
Paraguay,2005,female,5-14 years,10,675887,0.014795373,,,,
Paraguay,2005,female,55-74 years,3,236025,0.012710518,,,,
Paraguay,2005,female,75+ years,0,60692,0,,,,
Paraguay,2005,male,15-24 years,54,612683,0.088136932,,,,
Paraguay,2005,male,25-34 years,24,422818,0.056762011,,,,
Paraguay,2005,male,35-54 years,40,575210,0.06953982,,,,
Paraguay,2005,male,5-14 years,7,699704,0.01000423,,,,
Paraguay,2005,male,55-74 years,23,236152,0.097394898,,,,
Paraguay,2005,male,75+ years,7,47349,0.147838392,,,,
Paraguay,2006,female,15-24 years,28,604935,0.046285965,,,,
Paraguay,2006,female,25-34 years,10,423389,0.023618941,,,,
Paraguay,2006,female,35-54 years,18,565035,0.031856434,,,,
Paraguay,2006,female,5-14 years,5,678059,0.00737399,,,,
Paraguay,2006,female,55-74 years,8,245285,0.032615121,,,,
Paraguay,2006,female,75+ years,0,62780,0,,,,
Paraguay,2006,male,15-24 years,62,624318,0.099308365,,,,
Paraguay,2006,male,25-34 years,36,437359,0.082312242,,,,
Paraguay,2006,male,35-54 years,49,584438,0.083841229,,,,
Paraguay,2006,male,5-14 years,9,702450,0.0128123,,,,
Paraguay,2006,male,55-74 years,18,246222,0.073104759,,,,
Paraguay,2006,male,75+ years,8,49190,0.162634682,,,,
Paraguay,2007,female,15-24 years,33,613122,0.053822893,,,,
Paraguay,2007,female,25-34 years,14,437509,0.031999342,,,,
Paraguay,2007,female,35-54 years,7,572154,0.012234468,,,,
Paraguay,2007,female,5-14 years,9,677311,0.01328784,,,,
Paraguay,2007,female,55-74 years,5,255119,0.019598697,,,,
Paraguay,2007,female,75+ years,0,64408,0,,,,
Paraguay,2007,male,15-24 years,44,633346,0.069472295,,,,
Paraguay,2007,male,25-34 years,40,452960,0.088308018,,,,
Paraguay,2007,male,35-54 years,39,591517,0.065932171,,,,
Paraguay,2007,male,5-14 years,5,702214,0.007120337,,,,
Paraguay,2007,male,55-74 years,22,256849,0.085653438,,,,
Paraguay,2007,male,75+ years,9,50660,0.177654955,,,,
Paraguay,2008,female,15-24 years,27,619561,0.043579244,,,,
Paraguay,2008,female,25-34 years,7,452518,0.015468998,,,,
Paraguay,2008,female,35-54 years,13,577902,0.022495164,,,,
Paraguay,2008,female,5-14 years,7,674138,0.010383631,,,,
Paraguay,2008,female,55-74 years,7,265380,0.02637727,,,,
Paraguay,2008,female,75+ years,1,65848,0.01518649,,,,
Paraguay,2008,male,15-24 years,50,640673,0.078042933,,,,
Paraguay,2008,male,25-34 years,43,469369,0.091612356,,,,
Paraguay,2008,male,35-54 years,36,597502,0.060250844,,,,
Paraguay,2008,male,5-14 years,2,699445,0.00285941,,,,
Paraguay,2008,male,55-74 years,22,267868,0.082130004,,,,
Paraguay,2008,male,75+ years,7,51965,0.134706052,,,,
Paraguay,2009,female,15-24 years,33,625692,0.052741604,,,,
Paraguay,2009,female,25-34 years,12,468073,0.025637027,,,,
Paraguay,2009,female,35-54 years,14,583930,0.023975477,,,,
Paraguay,2009,female,5-14 years,5,669630,0.00746681,,,,
Paraguay,2009,female,55-74 years,6,275899,0.021747089,,,,
Paraguay,2009,female,75+ years,0,67455,0,,,,
Paraguay,2009,male,15-24 years,73,647674,0.112711024,,,,
Paraguay,2009,male,25-34 years,43,486170,0.088446428,,,,
Paraguay,2009,male,35-54 years,53,604066,0.087738757,,,,
Paraguay,2009,male,5-14 years,5,695155,0.00719264,,,,
Paraguay,2009,male,55-74 years,32,279099,0.114654657,,,,
Paraguay,2009,male,75+ years,7,53377,0.131142627,,,,
Paraguay,2010,female,15-24 years,30,632271,0.047448009,,,,
Paraguay,2010,female,25-34 years,9,483820,0.018601959,,,,
Paraguay,2010,female,35-54 years,13,591324,0.021984563,,,,
Paraguay,2010,female,5-14 years,3,665063,0.004510851,,,,
Paraguay,2010,female,55-74 years,6,286507,0.020941897,,,,
Paraguay,2010,female,75+ years,2,69409,0.028814707,,,,
Paraguay,2010,male,15-24 years,54,655068,0.08243419,,,,
Paraguay,2010,male,25-34 years,36,502955,0.07157698,,,,
Paraguay,2010,male,35-54 years,42,612290,0.068594947,,,,
Paraguay,2010,male,5-14 years,2,690556,0.002896217,,,,
Paraguay,2010,male,55-74 years,20,290394,0.068871946,,,,
Paraguay,2010,male,75+ years,6,55046,0.108999746,,,,
Paraguay,2011,female,15-24 years,32,637360,0.050207104,,,,
Paraguay,2011,female,25-34 years,18,499220,0.036056248,,,,
Paraguay,2011,female,35-54 years,14,601068,0.023291874,,,,
Paraguay,2011,female,5-14 years,6,659621,0.009096132,,,,
Paraguay,2011,female,55-74 years,6,296138,0.020260824,,,,
Paraguay,2011,female,75+ years,0,71811,0,,,,
Paraguay,2011,male,15-24 years,84,660879,0.127103449,,,,
Paraguay,2011,male,25-34 years,57,518996,0.109827436,,,,
Paraguay,2011,male,35-54 years,47,622380,0.075516565,,,,
Paraguay,2011,male,5-14 years,7,685194,0.010216085,,,,
Paraguay,2011,male,55-74 years,18,300442,0.05991173,,,,
Paraguay,2011,male,75+ years,9,57390,0.156821746,,,,
Paraguay,2012,female,15-24 years,41,643043,0.063759344,,,,
Paraguay,2012,female,25-34 years,17,514812,0.033021763,,,,
Paraguay,2012,female,35-54 years,12,612639,0.019587392,,,,
Paraguay,2012,female,5-14 years,7,655451,0.010679669,,,,
Paraguay,2012,female,55-74 years,8,306185,0.026127995,,,,
Paraguay,2012,female,75+ years,3,74473,0.040283056,,,,
Paraguay,2012,male,15-24 years,62,667289,0.092913265,,,,
Paraguay,2012,male,25-34 years,41,535053,0.076627923,,,,
Paraguay,2012,male,35-54 years,47,634551,0.074068121,,,,
Paraguay,2012,male,5-14 years,10,681050,0.01468321,,,,
Paraguay,2012,male,55-74 years,20,310836,0.064342612,,,,
Paraguay,2012,male,75+ years,7,59901,0.116859485,,,,
Paraguay,2013,female,15-24 years,34,648644,0.052417042,,,,
Paraguay,2013,female,25-34 years,8,530115,0.015091065,,,,
Paraguay,2013,female,35-54 years,14,625749,0.022373188,,,,
Paraguay,2013,female,5-14 years,14,652740,0.02144805,,,,
Paraguay,2013,female,55-74 years,4,316626,0.012633201,,,,
Paraguay,2013,female,75+ years,2,77315,0.025868202,,,,
Paraguay,2013,male,15-24 years,88,673551,0.130650834,,,,
Paraguay,2013,male,25-34 years,60,550647,0.108962729,,,,
Paraguay,2013,male,35-54 years,46,648452,0.070938173,,,,
Paraguay,2013,male,5-14 years,8,678324,0.011793774,,,,
Paraguay,2013,male,55-74 years,34,321545,0.105739477,,,,
Paraguay,2013,male,75+ years,11,62499,0.176002816,,,,
Paraguay,2014,female,15-24 years,40,652997,0.061256024,,,,
Paraguay,2014,female,25-34 years,20,544363,0.03674019,,,,
Paraguay,2014,female,35-54 years,27,639933,0.042191917,,,,
Paraguay,2014,female,5-14 years,12,651376,0.018422539,,,,
Paraguay,2014,female,55-74 years,11,327364,0.03360174,,,,
Paraguay,2014,female,75+ years,0,80188,0,,,,
Paraguay,2014,male,15-24 years,104,678400,0.153301887,,,,
Paraguay,2014,male,25-34 years,62,565080,0.109718978,,,,
Paraguay,2014,male,35-54 years,60,663506,0.090428723,,,,
Paraguay,2014,male,5-14 years,10,676877,0.014773733,,,,
Paraguay,2014,male,55-74 years,28,332478,0.084216099,,,,
Paraguay,2014,male,75+ years,5,65032,0.076885226,,,,
Peru,1983,female,15-24 years,10,1664091.14,0.006009286,,,,
Peru,1983,female,25-34 years,6,1664091.14,0.003605572,,,,
Peru,1983,female,35-54 years,8,1664091.14,0.004807429,,,,
Peru,1983,female,5-14 years,2,1664091.14,0.001201857,,,,
Peru,1983,female,55-74 years,4,1664091.14,0.002403714,,,,
Peru,1983,female,75+ years,0,1664091.14,0,,,,
Peru,1983,male,15-24 years,26,1664091.14,0.015624144,,,,
Peru,1983,male,25-34 years,11,1664091.14,0.006610215,,,,
Peru,1983,male,35-54 years,15,1664091.14,0.009013929,,,,
Peru,1983,male,5-14 years,2,1664091.14,0.001201857,,,,
Peru,1983,male,55-74 years,10,1664091.14,0.006009286,,,,
Peru,1983,male,75+ years,2,1664091.14,0.001201857,,,,
Peru,1986,female,15-24 years,21,1664091.14,0.012619501,,,,
Peru,1986,female,25-34 years,11,1664091.14,0.006610215,,,,
Peru,1986,female,35-54 years,14,1664091.14,0.008413001,,,,
Peru,1986,female,5-14 years,2,1664091.14,0.001201857,,,,
Peru,1986,female,55-74 years,2,1664091.14,0.001201857,,,,
Peru,1986,female,75+ years,1,1664091.14,0.000600929,,,,
Peru,1986,male,15-24 years,25,1664091.14,0.015023216,,,,
Peru,1986,male,25-34 years,17,1664091.14,0.010215787,,,,
Peru,1986,male,35-54 years,32,1664091.14,0.019229716,,,,
Peru,1986,male,5-14 years,3,1664091.14,0.001802786,,,,
Peru,1986,male,55-74 years,13,1664091.14,0.007812072,,,,
Peru,1986,male,75+ years,4,1664091.14,0.002403714,,,,
Peru,1987,female,15-24 years,22,1664091.14,0.01322043,,,,
Peru,1987,female,25-34 years,13,1664091.14,0.007812072,,,,
Peru,1987,female,35-54 years,10,1664091.14,0.006009286,,,,
Peru,1987,female,5-14 years,3,1664091.14,0.001802786,,,,
Peru,1987,female,55-74 years,5,1664091.14,0.003004643,,,,
Peru,1987,female,75+ years,0,1664091.14,0,,,,
Peru,1987,male,15-24 years,23,1664091.14,0.013821358,,,,
Peru,1987,male,25-34 years,19,1664091.14,0.011417644,,,,
Peru,1987,male,35-54 years,18,1664091.14,0.010816715,,,,
Peru,1987,male,5-14 years,0,1664091.14,0,,,,
Peru,1987,male,55-74 years,8,1664091.14,0.004807429,,,,
Peru,1987,male,75+ years,5,1664091.14,0.003004643,,,,
Peru,1988,female,15-24 years,19,1664091.14,0.011417644,,,,
Peru,1988,female,25-34 years,8,1664091.14,0.004807429,,,,
Peru,1988,female,35-54 years,4,1664091.14,0.002403714,,,,
Peru,1988,female,5-14 years,1,1664091.14,0.000600929,,,,
Peru,1988,female,55-74 years,2,1664091.14,0.001201857,,,,
Peru,1988,female,75+ years,0,1664091.14,0,,,,
Peru,1988,male,15-24 years,23,1664091.14,0.013821358,,,,
Peru,1988,male,25-34 years,19,1664091.14,0.011417644,,,,
Peru,1988,male,35-54 years,19,1664091.14,0.011417644,,,,
Peru,1988,male,5-14 years,5,1664091.14,0.003004643,,,,
Peru,1988,male,55-74 years,8,1664091.14,0.004807429,,,,
Peru,1988,male,75+ years,2,1664091.14,0.001201857,,,,
Peru,1989,female,15-24 years,24,1664091.14,0.014422287,,,,
Peru,1989,female,25-34 years,6,1664091.14,0.003605572,,,,
Peru,1989,female,35-54 years,5,1664091.14,0.003004643,,,,
Peru,1989,female,5-14 years,5,1664091.14,0.003004643,,,,
Peru,1989,female,55-74 years,0,1664091.14,0,,,,
Peru,1989,female,75+ years,0,1664091.14,0,,,,
Peru,1989,male,15-24 years,16,1664091.14,0.009614858,,,,
Peru,1989,male,25-34 years,11,1664091.14,0.006610215,,,,
Peru,1989,male,35-54 years,21,1664091.14,0.012619501,,,,
Peru,1989,male,5-14 years,1,1664091.14,0.000600929,,,,
Peru,1989,male,55-74 years,11,1664091.14,0.006610215,,,,
Peru,1989,male,75+ years,3,1664091.14,0.001802786,,,,
Peru,1990,female,15-24 years,16,1664091.14,0.009614858,,,,
Peru,1990,female,25-34 years,10,1664091.14,0.006009286,,,,
Peru,1990,female,35-54 years,9,1664091.14,0.005408358,,,,
Peru,1990,female,5-14 years,2,1664091.14,0.001201857,,,,
Peru,1990,female,55-74 years,2,1664091.14,0.001201857,,,,
Peru,1990,female,75+ years,0,1664091.14,0,,,,
Peru,1990,male,15-24 years,10,1664091.14,0.006009286,,,,
Peru,1990,male,25-34 years,17,1664091.14,0.010215787,,,,
Peru,1990,male,35-54 years,7,1664091.14,0.0042065,,,,
Peru,1990,male,5-14 years,4,1664091.14,0.002403714,,,,
Peru,1990,male,55-74 years,7,1664091.14,0.0042065,,,,
Peru,1990,male,75+ years,2,1664091.14,0.001201857,,,,
Peru,1991,female,15-24 years,12,1664091.14,0.007211143,,,,
Peru,1991,female,25-34 years,3,1664091.14,0.001802786,,,,
Peru,1991,female,35-54 years,3,1664091.14,0.001802786,,,,
Peru,1991,female,5-14 years,2,1664091.14,0.001201857,,,,
Peru,1991,female,55-74 years,2,1664091.14,0.001201857,,,,
Peru,1991,female,75+ years,0,1664091.14,0,,,,
Peru,1991,male,15-24 years,21,1664091.14,0.012619501,,,,
Peru,1991,male,25-34 years,12,1664091.14,0.007211143,,,,
Peru,1991,male,35-54 years,11,1664091.14,0.006610215,,,,
Peru,1991,male,5-14 years,1,1664091.14,0.000600929,,,,
Peru,1991,male,55-74 years,6,1664091.14,0.003605572,,,,
Peru,1991,male,75+ years,0,1664091.14,0,,,,
Peru,1992,female,15-24 years,32,1664091.14,0.019229716,,,,
